step,train_loss,val_loss,val_ppl,lr_adamw,lr_muon,norm,dt_ms,tokens_per_sec,hella_acc
6020,3.463475465774536,,,0.0004960934654396332,0.016536448847987776,0.221093088388443,1648.9410400390625,317954.3642067274,
6021,3.425802707672119,,,0.0004960570409270476,0.016535234697568256,0.23024499416351318,1649.1351127624512,317916.94685450604,
6022,3.452302932739258,,,0.0004960206115530283,0.016534020385100944,0.2177456170320511,1649.5492458343506,317837.13115810155,
6023,3.479132890701294,,,0.0004959841773186416,0.01653280591062139,0.21927089989185333,1649.4717597961426,317852.0619624288,
6024,3.4176793098449707,,,0.0004959477382249543,0.016531591274165144,0.25596868991851807,1649.2242813110352,317899.75805062865,
6025,3.4180691242218018,,,0.000495911294273033,0.01653037647576777,0.22563883662223816,1649.9121189117432,317767.2277150206,
6026,3.4230902194976807,,,0.0004958748454639448,0.01652916151546483,0.23772379755973816,1650.212287902832,317709.42674671876,
6027,3.3924248218536377,,,0.0004958383917987566,0.016527946393291887,0.21044424176216125,1650.2366065979004,317704.74482496374,
6028,3.415518283843994,,,0.0004958019332785358,0.01652673110928453,0.20511431992053986,1649.3902206420898,317867.77527752065,
6029,3.442380905151367,,,0.0004957654699043496,0.016525515663478322,0.22420115768909454,1648.9043235778809,317961.4441560635,
6030,3.384617328643799,,,0.0004957290016772654,0.01652430005590885,0.22110280394554138,1649.3198871612549,317881.3304084898,
6031,3.4243125915527344,,,0.0004956925285983511,0.016523084286611704,0.24759449064731598,1649.7313976287842,317802.0378066255,
6032,3.3918185234069824,,,0.0004956560506686743,0.016521868355622474,0.22116798162460327,1649.4462490081787,317856.9779495739,
6033,3.369642972946167,,,0.000495619567889303,0.01652065226297677,0.21686235070228577,1649.9488353729248,317760.15641206194,
6034,3.4138622283935547,,,0.000495583080261305,0.01651943600871017,0.2259279489517212,1649.587869644165,317829.689250258,
6035,3.4063496589660645,,,0.0004955465877857489,0.016518219592858298,0.24282045662403107,1649.8394012451172,317781.23349722713,
6036,3.404972791671753,,,0.0004955100904637027,0.01651700301545676,0.2152683585882187,1650.4571437835693,317662.2925198183,
6037,3.4302163124084473,,,0.0004954735882962351,0.016515786276541173,0.24200372397899628,1650.2680778503418,317698.6860722311,
6038,3.53017520904541,,,0.0004954370812844148,0.016514569376147162,0.2429867684841156,1650.613784790039,317632.14679967694,
6039,3.4514145851135254,,,0.0004954005694293101,0.01651335231431034,0.23533520102500916,1651.7024040222168,317422.7988790576,
6040,3.489434003829956,,,0.0004953640527319906,0.016512135091066357,0.25038886070251465,1650.9771347045898,317562.241765275,
6041,3.399880886077881,,,0.0004953275311935248,0.01651091770645083,0.23170515894889832,1651.5181064605713,317458.2209840985,
6042,3.4719996452331543,,,0.0004952910048149821,0.016509700160499404,0.2111154943704605,1650.3949165344238,317674.26980502607,
6043,3.4791407585144043,,,0.0004952544735974318,0.016508482453247725,0.22282367944717407,1649.9223709106445,317765.2532286284,
6044,3.4714107513427734,,,0.0004952179375419434,0.016507264584731448,0.23461663722991943,1649.8126983642578,317786.37691406824,
6045,3.421090602874756,,,0.0004951813966495866,0.01650604655498622,0.2090967297554016,1649.9302387237549,317763.7379417595,
6046,3.4975152015686035,,,0.0004951448509214309,0.016504828364047697,0.21158142387866974,1649.9240398406982,317764.9318029335,
6047,3.4458608627319336,,,0.0004951083003585465,0.01650361001195155,0.26304709911346436,1650.2392292022705,317704.23992007633,
6048,3.4969735145568848,,,0.0004950717449620032,0.016502391498733445,0.21930575370788574,1900.6211757659912,275850.86743480095,
6049,3.4732680320739746,,,0.0004950351847328714,0.016501172824429047,0.21602019667625427,1648.5018730163574,318039.0684304656,
6050,3.4084296226501465,,,0.0004949986196722213,0.016499953989074043,0.22837041318416595,1650.1188278198242,317727.42129892646,
6051,3.4521725177764893,,,0.0004949620497811233,0.01649873499270411,0.22504642605781555,1649.9700546264648,317756.0698934582,
6052,3.4465560913085938,,,0.0004949254750606482,0.016497515835354942,0.3113495409488678,1649.7013568878174,317807.8249199455,
6053,3.4204981327056885,,,0.0004948888955118667,0.016496296517062223,0.22173191606998444,1649.9876976013184,317752.67219397303,
6054,3.4183733463287354,,,0.0004948523111358496,0.016495077037861655,0.2041393667459488,1650.2563953399658,317700.93512771546,
6055,3.468141794204712,,,0.0004948157219336678,0.01649385739778893,0.2198036164045334,1657.7630043029785,316262.3358339702,
6056,3.4477014541625977,,,0.0004947791279063928,0.016492637596879762,0.21168439090251923,1649.6670246124268,317814.43902182404,
6057,3.4718432426452637,,,0.0004947425290550958,0.016491417635169862,0.21993952989578247,1649.27077293396,317890.7967109131,
6058,3.518889904022217,,,0.0004947059253808481,0.01649019751269494,0.208754763007164,1648.9746570587158,317947.88219194044,
6059,3.4578425884246826,,,0.0004946693168847215,0.016488977229490717,0.2351788580417633,1649.1491794586182,317914.2351282696,
6060,3.4528307914733887,,,0.0004946327035677876,0.016487756785592923,0.21814917027950287,1649.5544910430908,317836.1205081913,
6061,3.3927955627441406,,,0.0004945960854311185,0.016486536181037285,0.20979280769824982,1649.3070125579834,317883.8118118824,
6062,3.413634777069092,,,0.0004945594624757858,0.01648531541585953,0.2277749478816986,1649.925947189331,317764.5644600783,
6063,3.394294500350952,,,0.0004945228347028621,0.016484094490095406,0.22683122754096985,1649.7886180877686,317791.0153166713,
6064,3.4043025970458984,,,0.0004944862021134195,0.01648287340378065,0.22108227014541626,1650.2044200897217,317710.94151565444,
6065,3.4251747131347656,,,0.0004944495647085305,0.016481652156951018,0.20507711172103882,1649.660587310791,317815.6791965751,
6066,3.4237165451049805,,,0.0004944129224892675,0.016480430749642252,0.20738305151462555,1650.0186920166016,317746.70343839045,
6067,3.442816734313965,,,0.0004943762754567034,0.016479209181890112,0.21070291101932526,1649.8651504516602,317776.2739315229,
6068,3.4107844829559326,,,0.0004943396236119112,0.016477987453730376,0.20580607652664185,1650.094985961914,317732.0120722439,
6069,3.364729881286621,,,0.0004943029669559637,0.01647676556519879,0.21213164925575256,1650.5651473999023,317641.50650212076,
6070,3.3663783073425293,,,0.000494266305489934,0.016475543516331133,0.22075018286705017,1649.8756408691406,317774.25341209926,
6071,3.412766933441162,,,0.0004942296392148955,0.016474321307163187,0.22161269187927246,1649.9769687652588,317754.7383539207,
6072,3.420334577560425,,,0.0004941929681319217,0.016473098937730725,0.2153525948524475,1649.665117263794,317814.8064800005,
6073,3.4997622966766357,,,0.0004941562922420862,0.01647187640806954,0.21232451498508453,1650.0022411346436,317749.8714422758,
6074,3.4492027759552,,,0.0004941196115464623,0.016470653718215413,0.22164121270179749,1658.7188243865967,316080.0928354355,
6075,3.464319944381714,,,0.0004940829260461244,0.016469430868204148,0.2116965800523758,1640.756607055664,319540.38627388753,
6076,3.498143196105957,,,0.0004940462357421462,0.016468207858071543,0.24466611444950104,1649.045705795288,317934.1834841083,
6077,3.4905951023101807,,,0.0004940095406356017,0.016466984687853393,0.21282485127449036,1649.4653224945068,317853.3024308221,
6078,3.4434502124786377,,,0.0004939728407275657,0.016465761357585526,0.2119566649198532,1649.7821807861328,317792.25530862086,
6079,3.5147223472595215,,,0.0004939361360191119,0.016464537867303734,0.21955983340740204,1649.5654582977295,317834.00735187525,
6080,3.4583420753479004,,,0.0004938994265113155,0.01646331421704385,0.2161390632390976,1649.5561599731445,317835.7989391132,
6081,3.4647250175476074,,,0.0004938627122052508,0.016462090406841694,0.22538802027702332,1649.5072841644287,317845.216588772,
6082,3.434011936187744,,,0.0004938259931019928,0.016460866436733095,0.22126930952072144,1649.6946811676025,317809.1109737502,
6083,3.4920339584350586,,,0.0004937892692026165,0.016459642306753883,0.21848560869693756,1649.1074562072754,317922.278518946,
6084,3.4475483894348145,,,0.0004937525405081969,0.016458418016939896,0.22202037274837494,1649.7561931610107,317797.2613004346,
6085,3.4431419372558594,,,0.0004937158070198093,0.01645719356732698,0.2188069224357605,1649.287223815918,317887.62589633535,
6086,3.4471607208251953,,,0.0004936790687385291,0.01645596895795097,0.2248142659664154,1649.2044925689697,317903.5725177509,
6087,3.4683237075805664,,,0.0004936423256654318,0.01645474418884773,0.23788368701934814,1649.3017673492432,317884.8227651119,
6088,3.4430646896362305,,,0.0004936055778015933,0.01645351926005311,0.2105218768119812,1649.3768692016602,317870.3483660278,
6089,3.4297993183135986,,,0.000493568825148089,0.016452294171602967,0.2124541699886322,1649.0931510925293,317925.03634658695,
6090,3.526968002319336,,,0.0004935320677059953,0.01645106892353318,0.21274268627166748,1648.6976146697998,318001.3092364448,
6091,3.459329843521118,,,0.0004934953054763879,0.016449843515879598,0.21733632683753967,1649.5726108551025,317832.62922159,
6092,3.4885740280151367,,,0.0004934585384603435,0.016448617948678117,0.22176635265350342,1649.1546630859375,317913.1780271838,
6093,3.4812211990356445,,,0.0004934217666589381,0.016447392221964605,0.22641050815582275,1649.794340133667,317789.91310972854,
6094,3.439352512359619,,,0.0004933849900732484,0.016446166335774944,0.23297904431819916,1649.4660377502441,317853.1646005225,
6095,3.3972437381744385,,,0.0004933482087043509,0.01644494029014503,0.214268296957016,1649.3444442749023,317876.59746869403,
6096,3.3825719356536865,,,0.0004933114225533226,0.016443714085110753,0.21708950400352478,1650.6376266479492,317627.558911706,
6097,3.396595001220703,,,0.0004932746316212405,0.016442487720708016,0.21930427849292755,1650.2556800842285,317701.07282602444,
6098,3.4084150791168213,,,0.0004932378359091812,0.016441261196972708,0.22217658162117004,1649.9621868133545,317757.5851071962,
6099,3.388582706451416,,,0.0004932010354182224,0.016440034513940747,0.21490460634231567,2078.0816078186035,252294.2304226222,
6100,3.3837270736694336,,,0.0004931642301494413,0.016438807671648046,0.22280165553092957,1650.383710861206,317676.42673013,
6101,3.3948075771331787,,,0.0004931274201039153,0.01643758067013051,0.21929898858070374,1652.3182392120361,317304.49229321856,
6102,3.405886173248291,,,0.0004930906052827222,0.016436353509424077,0.21069324016571045,1651.9205570220947,317380.87995292596,
6103,3.4295222759246826,,,0.0004930537856869398,0.01643512618956466,0.23344863951206207,1651.2603759765625,317507.77020246355,
6104,3.4291739463806152,,,0.0004930169613176459,0.016433898710588198,0.22903014719486237,1652.3988246917725,317289.0177392841,
6105,3.4064815044403076,,,0.0004929801321759186,0.016432671072530623,0.3051901161670685,1651.2172222137451,317516.0681143456,
6106,3.473393678665161,,,0.0004929432982628361,0.016431443275427872,0.2159528136253357,1650.6602764129639,317623.2005408926,
6107,3.4372639656066895,,,0.0004929064595794767,0.01643021531931589,0.23084339499473572,1651.2565612792969,317508.5037020609,
6108,3.4748544692993164,,,0.000492869616126919,0.016428987204230635,0.21163862943649292,1650.5839824676514,317637.88184602425,
6109,3.4281973838806152,,,0.0004928327679062413,0.016427758930208047,0.2070247232913971,1650.6731510162354,317620.72320448334,
6110,3.492715835571289,,,0.0004927959149185228,0.016426530497284094,0.21230559051036835,1651.22389793396,317514.7844311109,
6111,3.50748348236084,,,0.0004927590571648421,0.01642530190549474,0.21093274652957916,1650.7782936096191,317600.49307020096,
6112,3.415374755859375,,,0.0004927221946462784,0.016424073154875946,0.23737135529518127,1650.8350372314453,317589.57629059296,
6113,3.464629650115967,,,0.0004926853273639107,0.01642284424546369,0.24200056493282318,1650.8433818817139,317587.970945124,
6114,3.5532898902893066,,,0.0004926484553188185,0.01642161517729395,0.22242982685565948,1648.8356590270996,317974.6854270229,
6115,3.462872266769409,,,0.0004926115785120811,0.016420385950402704,0.2129591852426529,1650.815486907959,317593.33744924556,
6116,3.468984842300415,,,0.0004925746969447781,0.01641915656482594,0.22902750968933105,1649.8908996582031,317771.3145206227,
6117,3.4706995487213135,,,0.0004925378106179895,0.016417927020599653,0.2233007401227951,1650.486946105957,317656.5565919611,
6118,3.4837846755981445,,,0.0004925009195327948,0.01641669731775983,0.22638273239135742,1649.2855548858643,317887.9475702935,
6119,3.5000574588775635,,,0.0004924640236902741,0.016415467456342474,0.21854837238788605,1650.9580612182617,317565.91055566946,
6120,3.4654111862182617,,,0.0004924271230915078,0.016414237436383598,0.22238926589488983,1650.3682136535645,317679.40975992125,
6121,3.443551778793335,,,0.0004923902177375759,0.0164130072579192,0.21354131400585175,1651.993989944458,317366.77202901157,
6122,3.454373836517334,,,0.000492353307629559,0.016411776920985305,0.21411728858947754,1650.2199172973633,317707.9578936662,
6123,3.4601595401763916,,,0.0004923163927685377,0.01641054642561792,0.21234364807605743,1649.8279571533203,317783.4377983433,
6124,3.526266574859619,,,0.0004922794731555925,0.016409315771853082,0.21292495727539062,1650.0401496887207,317742.5713543435,
6125,3.4476661682128906,,,0.0004922425487918044,0.016408084959726815,0.21098604798316956,1650.3498554229736,317682.9435753963,
6126,3.468456268310547,,,0.0004922056196782544,0.016406853989275147,0.24561305344104767,1650.817632675171,317592.92463479727,
6127,3.419626235961914,,,0.0004921686858160235,0.016405622860534118,0.23139460384845734,1649.2846012115479,317888.13138427614,
6128,3.4233827590942383,,,0.000492131747206193,0.01640439157353977,0.2083074450492859,1649.0850448608398,317926.5991368218,
6129,3.3572895526885986,,,0.0004920948038498445,0.016403160128328154,0.22660572826862335,1649.862289428711,317776.82498673414,
6130,3.422962188720703,,,0.0004920578557480594,0.016401928524935314,0.22306238114833832,1650.238037109375,317704.46942209895,
6131,3.4425840377807617,,,0.0004920209029019193,0.01640069676339731,0.22280628979206085,1650.190830230713,317713.5579687468,
6132,3.3668229579925537,,,0.0004919839453125061,0.016399464843750204,0.229325070977211,1650.0182151794434,317746.79526370106,
6133,3.3285255432128906,,,0.0004919469829809016,0.016398232766030054,0.21813778579235077,1650.3281593322754,317687.12000413757,
6134,3.40164852142334,,,0.0004919100159081883,0.016397000530272945,0.2200043648481369,1650.0823497772217,317734.4452358904,
6135,3.4352710247039795,,,0.0004918730440954481,0.01639576813651494,0.21485160291194916,1649.2466926574707,317895.4381622571,
6136,3.360168933868408,,,0.0004918360675437634,0.016394535584792112,0.22626365721225739,1650.0000953674316,317750.2846648312,
6137,3.452455759048462,,,0.0004917990862542168,0.016393302875140563,0.21379032731056213,1649.6036052703857,317826.6574617871,
6138,3.4650590419769287,,,0.0004917621002278908,0.016392070007596363,0.21883675456047058,1650.3190994262695,317688.8640398501,
6139,3.408447504043579,,,0.0004917251094658686,0.01639083698219562,0.21720895171165466,1649.5957374572754,317828.1733487924,
6140,3.4055488109588623,,,0.0004916881139692326,0.01638960379897442,0.21864387392997742,1649.9731540679932,317755.47299504414,
6141,3.4896998405456543,,,0.0004916511137390663,0.016388370457968877,0.2259337455034256,1650.0754356384277,317735.7766053578,
6142,3.516775608062744,,,0.0004916141087764525,0.016387136959215086,0.23875272274017334,1649.9543190002441,317759.1003353848,
6143,3.5022263526916504,,,0.0004915770990824751,0.01638590330274917,0.22240009903907776,1649.5282649993896,317841.17382201634,
6144,3.4507696628570557,,,0.000491540084658217,0.016384669488607236,0.21515774726867676,1649.8942375183105,317770.6716453584,
6145,3.414729118347168,,,0.0004915030655047621,0.016383435516825404,0.22356505692005157,1649.4495868682861,317856.3347276561,
6146,3.4834067821502686,,,0.0004914660416231941,0.016382201387439805,0.2196601927280426,1649.8708724975586,317775.17182683386,
6147,3.4620442390441895,,,0.000491429013014597,0.01638096710048657,0.21851611137390137,1649.7974395751953,317789.31608416024,
6148,3.450263023376465,,,0.0004913919796800548,0.01637973265600183,0.21328623592853546,1649.190902709961,317906.1921445762,
6149,3.4521594047546387,,,0.0004913549416206517,0.016378498054021726,0.22737066447734833,1650.4175662994385,317669.91015222715,
6150,3.466266393661499,,,0.0004913178988374719,0.0163772632945824,0.22344182431697845,1649.857521057129,317777.7434163333,
6151,3.4633965492248535,,,0.0004912808513316,0.016376028377720002,0.229902982711792,1650.3372192382812,317685.3759875736,
6152,3.4282331466674805,,,0.0004912437991041204,0.01637479330347068,0.2344425618648529,1650.7246494293213,317610.81424527935,
6153,3.473797082901001,,,0.0004912067421561179,0.0163735580718706,0.2147153615951538,1650.087594985962,317733.43523890944,
6154,3.4809694290161133,,,0.0004911696804886775,0.01637232268295592,0.24857068061828613,1649.7976779937744,317789.27015920944,
6155,3.467770576477051,,,0.0004911326141028841,0.016371087136762805,0.2291339933872223,1649.559736251831,317835.1098647083,
6156,3.4402685165405273,,,0.0004910955429998228,0.01636985143332743,0.2154897004365921,1649.6222019195557,317823.0745136195,
6157,3.4882936477661133,,,0.000491058467180579,0.016368615572685968,0.214483380317688,1649.5099067687988,317844.71123730333,
6158,3.4997735023498535,,,0.000491021386646238,0.016367379554874602,0.24164628982543945,1649.2884159088135,317887.39612962096,
6159,3.5135090351104736,,,0.0004909843013978855,0.016366143379929518,0.23164257407188416,1649.5254039764404,317841.7251023363,
6160,3.486769199371338,,,0.000490947211436607,0.0163649070478869,0.24582453072071075,1649.3008136749268,317885.00657548086,
6161,3.4645376205444336,,,0.0004909101167634886,0.016363670558782958,0.23946091532707214,1648.9617824554443,317950.3646344614,
6162,3.432382106781006,,,0.000490873017379616,0.01636243391265387,0.23586151003837585,1649.1773128509521,317908.8118145751,
6163,3.3743703365325928,,,0.0004908359132860755,0.01636119710953585,0.23913663625717163,1649.3511199951172,317875.31086864765,
6164,3.377335548400879,,,0.0004907988044839532,0.016359960149465107,0.23336300253868103,1649.8987674713135,317769.7991759459,
6165,3.37437105178833,,,0.0004907616909743356,0.016358723032477856,0.22624871134757996,1650.0303745269775,317744.4537348594,
6166,3.398271083831787,,,0.0004907245727583092,0.016357485758610308,0.23342227935791016,1651.242733001709,317511.16266651114,
6167,3.3841073513031006,,,0.0004906874498369606,0.016356248327898688,0.21723392605781555,1649.954080581665,317759.14625161607,
6168,3.3750088214874268,,,0.0004906503222113767,0.016355010740379226,0.21381984651088715,1649.925708770752,317764.6103778888,
6169,3.4499621391296387,,,0.0004906131898826443,0.016353772996088145,0.2248576283454895,1649.930715560913,317763.6461066562,
6170,3.4012482166290283,,,0.0004905760528518507,0.016352535095061693,0.22102129459381104,1649.98197555542,317753.7741426013,
6171,3.3636741638183594,,,0.0004905389111200829,0.0163512970373361,0.22147877514362335,1649.657964706421,317816.18445573,
6172,3.368269205093384,,,0.0004905017646884282,0.01635005882294761,0.21459534764289856,1649.6469974517822,317818.2973750567,
6173,3.383300542831421,,,0.0004904646135579743,0.016348820451932478,0.23383380472660065,1650.1154899597168,317728.0639992047,
6174,3.4753382205963135,,,0.0004904274577298088,0.016347581924326962,0.24433913826942444,1649.731159210205,317802.0837352666,
6175,3.4223814010620117,,,0.0004903902972050193,0.016346343240167312,0.21181367337703705,1649.9245166778564,317764.83996714005,
6176,3.4667468070983887,,,0.0004903531319846938,0.016345104399489795,0.22262394428253174,1649.5099067687988,317844.71123730333,
6177,3.493943691253662,,,0.0004903159620699204,0.016343865402330682,0.2182023823261261,1649.2853164672852,317887.9935237692,
6178,3.464223861694336,,,0.0004902787874617872,0.016342626248726243,0.22287100553512573,1649.7015953063965,317807.77898964495,
6179,3.5135726928710938,,,0.0004902416081613823,0.01634138693871275,0.23373062908649445,1650.7227420806885,317611.18123274297,
6180,3.4444448947906494,,,0.0004902044241697946,0.01634014747232649,0.20555908977985382,1650.5138874053955,317651.3714914448,
6181,3.450577735900879,,,0.0004901672354881124,0.01633890784960375,0.24215178191661835,1650.2089500427246,317710.06937420013,
6182,3.4370875358581543,,,0.0004901300421174244,0.016337668070580815,0.25508174300193787,1649.8892307281494,317771.6359592303,
6183,3.466372489929199,,,0.0004900928440588197,0.01633642813529399,0.2511645257472992,1650.597333908081,317635.3125196534,
6184,3.5182104110717773,,,0.000490055641313387,0.01633518804377957,0.22193537652492523,1650.0344276428223,317743.6732329145,
6185,3.4584648609161377,,,0.0004900184338822156,0.016333947796073854,0.22667914628982544,1649.1689682006836,317910.42040526716,
6186,3.479187488555908,,,0.0004899812217663949,0.016332707392213163,0.23382337391376495,1649.4357585906982,317858.9995211206,
6187,3.440383195877075,,,0.000489944004967014,0.016331466832233802,0.2273745834827423,1650.3610610961914,317680.786561797,
6188,3.4774019718170166,,,0.0004899067834851626,0.01633022611617209,0.22255747020244598,1648.801326751709,317981.30647607846,
6189,3.4671263694763184,,,0.0004898695573219303,0.016328985244064346,0.21668784320354462,1649.2555141448975,317893.73781286506,
6190,3.419492483139038,,,0.0004898323264784072,0.016327744215946908,0.2228613942861557,1649.569034576416,317833.31828523875,
6191,3.4272823333740234,,,0.000489795090955683,0.0163265030318561,0.22210930287837982,1649.5392322540283,317839.0605985053,
6192,3.4317967891693115,,,0.0004897578507548478,0.016325261691828262,0.2091142237186432,1649.9738693237305,317755.33524957474,
6193,3.499319314956665,,,0.0004897206058769919,0.016324020195899732,0.21139371395111084,1649.6479511260986,317818.1136418261,
6194,3.398423671722412,,,0.0004896833563232058,0.016322778544106863,0.2382810264825821,1649.3511199951172,317875.31086864765,
6195,3.588541030883789,,,0.0004896461020945798,0.016321536736485995,0.23095391690731049,1649.744987487793,317799.41989602766,
6196,3.4209463596343994,,,0.0004896088431922046,0.01632029477307349,0.21762868762016296,1650.3288745880127,317686.98231792316,
6197,3.3910295963287354,,,0.0004895715796171709,0.0163190526539057,0.23609225451946259,1649.9533653259277,317759.28400038957,
6198,3.4012045860290527,,,0.00048953431137057,0.016317810379019,0.22075845301151276,1649.503231048584,317845.9975896572,
6199,3.373739242553711,,,0.0004894970384534924,0.01631656794844975,0.21473169326782227,1650.0229835510254,317745.8770129834,
6200,3.4486162662506104,,,0.0004894597608670296,0.01631532536223432,0.20550401508808136,1649.8184204101562,317785.2747393003,
6201,3.426598072052002,,,0.0004894224786122729,0.016314082620409096,0.21198050677776337,1650.0341892242432,317743.71914468746,
6202,3.375530242919922,,,0.0004893851916903137,0.01631283972301046,0.22638516128063202,1649.9075889587402,317768.1001703126,
6203,3.361306667327881,,,0.0004893479001022438,0.016311596670074795,0.22160005569458008,1650.130271911621,317725.2177748547,
6204,3.370819568634033,,,0.0004893106038491547,0.01631035346163849,0.2218957543373108,1648.8723754882812,317967.60488800256,
6205,3.3993778228759766,,,0.0004892733029321383,0.016309110097737944,0.22329069674015045,1650.0775814056396,317735.363420536,
6206,3.374384880065918,,,0.0004892359973522868,0.01630786657840956,0.23673057556152344,1649.6551036834717,317816.73564936756,
6207,3.4196481704711914,,,0.0004891986871106921,0.016306622903689737,0.2015332132577896,1649.9638557434082,317757.2636970139,
6208,3.4438140392303467,,,0.0004891613722084467,0.016305379073614894,0.2405272126197815,1649.6994495391846,317808.1923628276,
6209,3.4061570167541504,,,0.0004891240526466428,0.016304135088221428,0.24301336705684662,1649.963140487671,317757.40144415526,
6210,3.4578418731689453,,,0.000489086728426373,0.01630289094754577,0.225950226187706,1650.0234603881836,317745.7851882035,
6211,3.464128017425537,,,0.0004890493995487302,0.01630164665162434,0.22144410014152527,1649.6913433074951,317809.75400455564,
6212,3.471234083175659,,,0.000489012066014807,0.016300402200493568,0.21856538951396942,1649.8401165008545,317781.09572942276,
6213,3.4548935890197754,,,0.0004889747278256965,0.016299157594189886,0.22134630382061005,1649.3518352508545,317875.1730192604,
6214,3.412842035293579,,,0.0004889373849824919,0.01629791283274973,0.21004728972911835,1649.0671634674072,317930.0465225486,
6215,3.4732205867767334,,,0.0004889000374862861,0.01629666791620954,0.212920680642128,1648.7503051757812,317991.1466000324,
6216,3.442168951034546,,,0.0004888626853381728,0.01629542284460576,0.23307065665721893,1649.7802734375,317792.6227155013,
6217,3.5023860931396484,,,0.0004888253285392453,0.016294177617974845,0.2508053481578827,1652.2176265716553,317323.81471313525,
6218,3.481241226196289,,,0.0004887879670905973,0.016292932236353246,0.2202957421541214,1649.6174335479736,317823.9932105766,
6219,3.4388909339904785,,,0.0004887506009933226,0.016291686699777423,0.2280908077955246,1649.5449542999268,317837.9580582633,
6220,3.4601693153381348,,,0.0004887132302485151,0.016290441008283838,0.2006485015153885,1649.8088836669922,317787.11170149426,
6221,3.418698310852051,,,0.0004886758548572691,0.01628919516190897,0.2190544605255127,1649.280071258545,317889.00450359675,
6222,3.4372153282165527,,,0.0004886384748206783,0.01628794916068928,0.21702532470226288,1650.3190994262695,317688.8640398501,
6223,3.4640679359436035,,,0.0004886010901398375,0.01628670300466125,0.22247344255447388,1649.9056816101074,317768.46752134257,
6224,3.449469566345215,,,0.0004885637008158409,0.016285456693861368,0.20953233540058136,1898.0720043182373,276221.3439781055,
6225,3.44569730758667,,,0.0004885263068497831,0.016284210228326105,0.21959614753723145,1649.7466564178467,317799.0984012085,
6226,3.4268546104431152,,,0.0004884889082427589,0.016282963608091967,0.22611404955387115,1649.5909690856934,317829.0920752271,
6227,3.440176486968994,,,0.0004884515049958633,0.016281716833195445,0.20650933682918549,1649.6927738189697,317809.4784196061,
6228,3.4563565254211426,,,0.0004884140971101909,0.01628046990367303,0.21751542389392853,1649.5203971862793,317842.68984749785,
6229,3.438426971435547,,,0.0004883766845868373,0.016279222819561245,0.216352641582489,1649.3217945098877,317880.9627964671,
6230,3.4237072467803955,,,0.0004883392674268974,0.01627797558089658,0.21247293055057526,1649.5437622070312,317838.18775351625,
6231,3.401214838027954,,,0.000488301845631467,0.01627672818771557,0.23286788165569305,1649.3902206420898,317867.77527752065,
6232,3.3943047523498535,,,0.0004882644192016414,0.016275480640054716,0.21256597340106964,1649.5389938354492,317839.106537848,
6233,3.385376453399658,,,0.00048822698813851624,0.016274232937950543,0.3400328457355499,1649.5342254638672,317840.02532749175,
6234,3.4646975994110107,,,0.00048818955244318753,0.016272985081439588,0.21665836870670319,1650.303602218628,317691.8473032235,
6235,3.4480514526367188,,,0.00048815211211675105,0.01627173707055837,0.21851912140846252,1649.4550704956055,317855.27801158547,
6236,3.3782918453216553,,,0.00048811466716030307,0.016270488905343435,0.22212019562721252,1649.484634399414,317849.5810546886,
6237,3.484461545944214,,,0.00048807721757493963,0.016269240585831322,0.23244105279445648,1649.4996547698975,317846.68671127263,
6238,3.3850314617156982,,,0.00048803976336175717,0.016267992112058573,0.21034188568592072,1650.6295204162598,317629.1187787456,
6239,3.407928228378296,,,0.0004880023045218522,0.016266743484061742,0.22798120975494385,1651.1542797088623,317528.1719237311,
6240,3.3648743629455566,,,0.0004879648410563214,0.01626549470187738,0.21638527512550354,1650.198221206665,317712.13498014066,
6241,3.481685161590576,,,0.0004879273729662614,0.01626424576554205,0.24405379593372345,1649.2962837219238,317885.8796776362,
6242,3.3674440383911133,,,0.00048788990025276934,0.01626299667509231,0.24706906080245972,1649.0199565887451,317939.1479800957,
6243,3.4781875610351562,,,0.0004878524229169419,0.016261747430564733,0.21852360665798187,1649.3146419525146,317882.3413459363,
6244,3.4543135166168213,,,0.0004878149409598766,0.016260498031995887,0.22805483639240265,1649.3964195251465,317866.58064344537,
6245,3.4928879737854004,,,0.00048777745438267054,0.016259248479422353,0.23975194990634918,1648.9593982696533,317950.8243502934,
6246,3.4076476097106934,,,0.00048773996318642125,0.01625799877288071,0.23738789558410645,1649.8422622680664,317780.6824267263,
6247,3.429018259048462,,,0.0004877024673722264,0.016256748912407547,0.21755081415176392,1649.8396396636963,317781.1875746124,
6248,3.550074577331543,,,0.00048766496694118355,0.016255498898039452,0.21968603134155273,1649.6188640594482,317823.7176009318,
6249,3.4415338039398193,,,0.00048762746189439055,0.016254248729813018,0.2215682715177536,1649.6083736419678,317825.7387494275,
6250,3.435485601425171,3.44244384765625,31.263267549206358,0.0004875899522329455,0.01625299840776485,0.2275613695383072,2818.1324005126953,186040.939703407,
6251,3.43707537651062,,,0.0004875524379579465,0.01625174793193155,0.22549334168434143,1649.7211456298828,317804.0127501795,
6252,3.4813826084136963,,,0.0004875149190704917,0.016250497302349724,0.2299361228942871,1650.0880718231201,317733.3434213205,
6253,3.4250454902648926,,,0.0004874773955716795,0.016249246519055988,0.21932120621204376,1648.6639976501465,318007.79342987516,
6254,3.4894094467163086,,,0.00048743986746260863,0.016247995582086956,0.21731753647327423,1645.7710266113281,318566.7942396084,
