step,train_loss,val_loss,val_ppl,lr_adamw,lr_muon,norm,dt_ms,tokens_per_sec,hella_acc
19,10.665573120117188,,,1.685393258426966e-05,0.0005617977528089888,9.162322998046875,1642.4505710601807,319210.8238980847,
20,10.594953536987305,,,1.7696629213483143e-05,0.0005898876404494382,9.23619270324707,1642.7478790283203,319153.0524514295,
21,10.547972679138184,,,1.8539325842696625e-05,0.0006179775280898876,9.024357795715332,1642.2533988952637,319249.14897584385,
22,10.506851196289062,,,1.938202247191011e-05,0.0006460674157303372,8.843226432800293,1642.289638519287,319242.1042567777,
23,10.481645584106445,,,2.0224719101123596e-05,0.0006741573033707866,8.808402061462402,1643.5558795928955,318996.1512777191,
24,10.410606384277344,,,2.1067415730337078e-05,0.000702247191011236,8.871423721313477,1641.838788986206,319329.7682555877,
25,10.365791320800781,,,2.191011235955056e-05,0.0007303370786516854,8.908846855163574,1642.2843933105469,319243.1238679256,
26,10.322342872619629,,,2.2752808988764045e-05,0.0007584269662921349,8.44541072845459,1642.9145336151123,319120.67808320065,
27,10.256377220153809,,,2.3595505617977527e-05,0.0007865168539325843,8.264896392822266,1642.3933506011963,319221.9451010837,
28,10.205192565917969,,,2.443820224719101e-05,0.0008146067415730337,8.006731986999512,1643.6526775360107,318977.3649661538,
29,10.141687393188477,,,2.5280898876404494e-05,0.0008426966292134833,7.6475911140441895,1641.8800354003906,319321.7462274255,
30,10.131961822509766,,,2.6123595505617976e-05,0.0008707865168539326,7.156290054321289,1642.096757888794,319279.6024237116,
31,10.053401947021484,,,2.6966292134831458e-05,0.0008988764044943821,6.799471378326416,1642.9553031921387,319112.75917327014,
32,10.008625030517578,,,2.780898876404494e-05,0.0009269662921348314,6.448677062988281,1641.6594982147217,319364.64325894305,
33,9.937128067016602,,,2.8651685393258425e-05,0.0009550561797752808,6.112783432006836,1649.7094631195068,317806.26329717546,
34,9.847528457641602,,,2.9494382022471907e-05,0.0009831460674157304,5.969246864318848,1636.4390850067139,320383.45014098036,
35,9.836469650268555,,,3.033707865168539e-05,0.0010112359550561798,5.4115376472473145,1643.4390544891357,319018.8273595429,
36,9.794828414916992,,,3.1179775280898874e-05,0.0010393258426966293,5.101044178009033,1642.1177387237549,319275.52308610576,
37,9.723573684692383,,,3.202247191011235e-05,0.0010674157303370785,4.800566673278809,1642.9705619812012,319109.79547179426,
38,9.677626609802246,,,3.286516853932584e-05,0.001095505617977528,4.765686511993408,1643.6831951141357,318971.4426468867,
39,9.64268970489502,,,3.370786516853932e-05,0.0011235955056179776,4.289715766906738,1645.193099975586,318678.7010034143,
40,9.603399276733398,,,3.45505617977528e-05,0.0011516853932584269,3.9922759532928467,1646.0416316986084,318514.42266315507,
41,9.510112762451172,,,3.539325842696629e-05,0.0011797752808988763,3.871065855026245,1646.420955657959,318441.0391511804,
42,9.478803634643555,,,3.623595505617977e-05,0.001207865168539326,3.644184112548828,1646.4707851409912,318431.40171788953,
43,9.455138206481934,,,3.707865168539325e-05,0.0012359550561797752,3.8381404876708984,1647.6576328277588,318202.02786922513,
44,9.408853530883789,,,3.7921348314606736e-05,0.0012640449438202249,3.2806572914123535,1647.613286972046,318210.5923432598,
45,9.380029678344727,,,3.876404494382022e-05,0.0012921348314606743,3.0918920040130615,1647.1002101898193,318309.7159216431,
46,9.31457233428955,,,3.96067415730337e-05,0.0013202247191011235,3.026141405105591,1648.0283737182617,318130.44505848386,
47,9.276045799255371,,,4.044943820224719e-05,0.0013483146067415732,2.90697979927063,1648.4894752502441,318041.46030135377,
48,9.246612548828125,,,4.129213483146067e-05,0.0013764044943820224,2.963956832885742,1648.129940032959,318110.8402105209,
49,9.168106079101562,,,4.2134831460674156e-05,0.001404494382022472,2.899062156677246,1648.693323135376,318002.1369910953,
50,9.16486930847168,,,4.297752808988764e-05,0.0014325842696629215,2.5597667694091797,1648.4646797180176,318046.2441510627,
51,9.108617782592773,,,4.382022471910112e-05,0.0014606741573033708,2.640047550201416,1647.7611064910889,318182.04588920815,
52,9.066969871520996,,,4.46629213483146e-05,0.00148876404494382,2.4223618507385254,1647.5257873535156,318227.4924158754,
53,9.016615867614746,,,4.550561797752809e-05,0.0015168539325842699,2.3505334854125977,1648.681402206421,318004.4363321794,
54,9.00062370300293,,,4.634831460674157e-05,0.001544943820224719,2.4593214988708496,1654.5889377593994,316869.03498217324,
55,8.956512451171875,,,4.7191011235955054e-05,0.0015730337078651685,2.217283010482788,1640.9626007080078,319500.2736648546,
56,8.91366195678711,,,4.803370786516853e-05,0.001601123595505618,2.1801598072052,1648.4794616699219,318043.39222333557,
57,8.884647369384766,,,4.887640449438202e-05,0.0016292134831460674,2.064635992050171,1647.7839946746826,318177.62625101156,
58,8.825729370117188,,,4.9719101123595496e-05,0.0016573033707865167,2.073094129562378,1648.2956409454346,318078.8609616642,
59,8.790631294250488,,,5.056179775280899e-05,0.0016853932584269665,2.057922601699829,1647.9647159576416,318142.733835981,
60,8.764174461364746,,,5.140449438202246e-05,0.0017134831460674156,2.0256872177124023,1648.514747619629,318036.5846026219,
61,8.738162994384766,,,5.224719101123595e-05,0.0017415730337078652,1.9635982513427734,1648.1695175170898,318103.2014169402,
62,8.657553672790527,,,5.308988764044943e-05,0.0017696629213483145,1.9993886947631836,1648.0810642242432,318120.2741667225,
63,8.613731384277344,,,5.3932584269662916e-05,0.0017977528089887641,1.9094318151474,1647.756576538086,318182.92062382295,
64,8.569574356079102,,,5.477528089887641e-05,0.0018258426966292138,1.8320633172988892,1648.261308670044,318085.48634987965,
65,8.543109893798828,,,5.561797752808988e-05,0.0018539325842696628,1.8678032159805298,1648.7469673156738,317991.7903676837,
66,8.487961769104004,,,5.646067415730337e-05,0.0018820224719101125,1.7914687395095825,1648.3111381530762,318075.87042544765,
67,8.471104621887207,,,5.730337078651685e-05,0.0019101123595505617,1.6837913990020752,1648.2162475585938,318094.1825907839,
68,8.432891845703125,,,5.8146067415730335e-05,0.0019382022471910113,1.6686283349990845,1647.5732326507568,318218.32839350065,
69,8.350028991699219,,,5.8988764044943814e-05,0.001966292134831461,1.723602056503296,1648.756980895996,317989.8590725495,
70,8.300115585327148,,,5.98314606741573e-05,0.0019943820224719105,1.7516025304794312,1647.7186679840088,318190.240959926,
71,8.300806045532227,,,6.067415730337078e-05,0.0020224719101123597,1.6550233364105225,1648.2353210449219,318090.50158421573,
72,8.221246719360352,,,6.151685393258427e-05,0.0020505617977528093,1.573580026626587,1647.8991508483887,318155.3918090683,
73,8.180209159851074,,,6.235955056179775e-05,0.0020786516853932586,1.607434868812561,2036.2207889556885,257480.9189866342,
74,8.124914169311523,,,6.320224719101124e-05,0.0021067415730337082,1.4617236852645874,1646.4378833770752,318437.76512516325,
75,8.119362831115723,,,6.40449438202247e-05,0.002134831460674157,1.4306144714355469,1647.775650024414,318179.23756321555,
76,8.048371315002441,,,6.48876404494382e-05,0.0021629213483146067,1.4265841245651245,1647.6154327392578,318210.17792261165,
77,8.038152694702148,,,6.573033707865168e-05,0.002191011235955056,1.3477720022201538,1647.88818359375,318157.509241083,
78,7.991508483886719,,,6.657303370786517e-05,0.002219101123595506,1.3111190795898438,1648.078203201294,318120.82641564077,
79,7.938016891479492,,,6.741573033707865e-05,0.0022471910112359553,1.4295248985290527,1647.273063659668,318276.3146962498,
80,7.896567344665527,,,6.825842696629212e-05,0.0022752808988764045,1.9575713872909546,1648.756742477417,317989.90505549434,
81,7.88493537902832,,,6.91011235955056e-05,0.0023033707865168537,1.7055470943450928,1646.9693183898926,318335.0133762987,
82,7.823244094848633,,,6.99438202247191e-05,0.0023314606741573034,1.571007251739502,1647.6621627807617,318201.1530295497,
83,7.766056537628174,,,7.078651685393257e-05,0.0023595505617977526,1.6135345697402954,1647.8416919708252,318166.48562456836,
84,7.7524943351745605,,,7.162921348314607e-05,0.0023876404494382027,2.1273140907287598,1647.611141204834,318211.00676498737,
85,7.705728530883789,,,7.247191011235954e-05,0.002415730337078652,1.9824855327606201,1647.8397846221924,318166.85389727127,
86,7.688803672790527,,,7.331460674157302e-05,0.002443820224719101,2.454453706741333,1648.2264995574951,318092.2040391641,
87,7.67749547958374,,,7.41573033707865e-05,0.0024719101123595504,2.1509571075439453,1647.8760242462158,318159.856861698,
88,7.653232097625732,,,7.5e-05,0.0025,2.653200149536133,1648.1716632843018,318102.7872759652,
89,7.678297996520996,,,7.584269662921347e-05,0.0025280898876404497,2.1194982528686523,1648.5145092010498,318036.6305990812,
90,7.59077787399292,,,7.668539325842696e-05,0.002556179775280899,2.438836097717285,1648.1478214263916,318107.3889029288,
91,7.572143077850342,,,7.752808988764044e-05,0.0025842696629213486,2.0544474124908447,1650.4828929901123,317657.3366659795,
92,7.580310821533203,,,7.837078651685392e-05,0.0026123595505617974,1.8528313636779785,1649.6481895446777,317818.06770855165,
93,7.626978874206543,,,7.92134831460674e-05,0.002640449438202247,1.9769902229309082,1648.8502025604248,317971.88076021516,
94,7.6183366775512695,,,8.005617977528089e-05,0.0026685393258426967,1.8679108619689941,1649.4436264038086,317857.48334004986,
95,7.601812362670898,,,8.089887640449438e-05,0.0026966292134831464,1.4823657274246216,1649.0156650543213,317939.97541116696,
96,7.555919647216797,,,8.174157303370786e-05,0.0027247191011235956,2.0539510250091553,1648.6403942108154,318012.34631944733,
97,7.506147861480713,,,8.258426966292134e-05,0.002752808988764045,1.833930492401123,1648.9417552947998,317954.22628876736,
98,7.524925708770752,,,8.342696629213482e-05,0.002780898876404494,1.8721418380737305,1648.2315063476562,318091.2377787138,
99,7.466839790344238,,,8.426966292134831e-05,0.002808988764044944,2.014861583709717,1648.4487056732178,318049.32613046246,
100,7.513643264770508,,,8.511235955056179e-05,0.002837078651685393,1.6386409997940063,1648.7746238708496,317986.4563715338,
101,7.434261322021484,,,8.595505617977528e-05,0.002865168539325843,1.968894124031067,1648.6291885375977,318014.5078379118,
102,7.416996955871582,,,8.679775280898876e-05,0.002893258426966292,1.6925772428512573,1648.7953662872314,317982.45599185256,
103,7.309878826141357,,,8.764044943820224e-05,0.0029213483146067415,1.9525761604309082,1649.010181427002,317941.0326904698,
104,7.383737087249756,,,8.848314606741573e-05,0.0029494382022471916,1.2938395738601685,1648.895502090454,317963.1452298297,
105,7.391108512878418,,,8.93258426966292e-05,0.00297752808988764,1.6585075855255127,1649.7502326965332,317798.4094859293,
106,7.333830833435059,,,9.016853932584269e-05,0.00300561797752809,1.4900538921356201,1648.9081382751465,317960.7085622342,
107,7.280437469482422,,,9.101123595505618e-05,0.0030337078651685397,1.5697675943374634,1648.909330368042,317960.4786898605,
108,7.3308610916137695,,,9.185393258426966e-05,0.003061797752808989,1.67000412940979,1651.1666774749756,317525.7877670838,
109,7.3511457443237305,,,9.269662921348314e-05,0.003089887640449438,1.8883661031723022,1649.017095565796,317939.6996003313,
110,7.275418758392334,,,9.353932584269662e-05,0.0031179775280898874,2.0173773765563965,1648.8804817199707,317966.0416946095,
111,7.248734951019287,,,9.438202247191011e-05,0.003146067415730337,1.564184308052063,1648.9543914794922,317951.7897578676,
112,7.216487884521484,,,9.52247191011236e-05,0.003174157303370787,1.941567063331604,1648.8897800445557,317964.2486387616,
113,7.268016815185547,,,9.606741573033706e-05,0.003202247191011236,1.411816954612732,1649.115800857544,317920.6698082506,
114,7.263639450073242,,,9.691011235955056e-05,0.0032303370786516857,1.994703769683838,1648.3182907104492,318074.49019692926,
115,7.222012996673584,,,9.775280898876404e-05,0.003258426966292135,1.342898964881897,1648.5071182250977,318038.05649592006,
116,7.14208984375,,,9.859550561797753e-05,0.0032865168539325845,1.5292813777923584,1648.9295959472656,317956.5709103612,
117,7.058677673339844,,,9.943820224719099e-05,0.0033146067415730333,1.869838833808899,1649.5099067687988,317844.71123730333,
118,7.085287094116211,,,0.00010028089887640448,0.003342696629213483,2.0499215126037598,1648.7445831298828,317992.2502033162,
119,7.132582664489746,,,0.00010112359550561798,0.003370786516853933,1.5646681785583496,1649.6078968048096,317825.8306204244,
120,7.0832014083862305,,,0.00010196629213483145,0.003398876404494382,1.7972933053970337,1650.810956954956,317594.20894993836,
121,7.069161891937256,,,0.00010280898876404492,0.003426966292134831,1.5114322900772095,1649.055004119873,317932.39078754734,
122,7.050060749053955,,,0.00010365168539325841,0.0034550561797752804,1.7181257009506226,1649.7294902801514,317802.40523612587,
123,7.033929824829102,,,0.0001044943820224719,0.0034831460674157304,1.2276270389556885,1649.0466594696045,317933.99961686396,
124,7.052878379821777,,,0.0001053370786516854,0.00351123595505618,1.4945487976074219,1648.8642692565918,317969.1680967657,
125,7.0372490882873535,,,0.00010617977528089886,0.003539325842696629,1.0638034343719482,1649.8932838439941,317770.85532373993,
126,7.025469779968262,,,0.00010702247191011234,0.0035674157303370786,1.520812749862671,1648.686408996582,318003.4706048741,
127,6.9751081466674805,,,0.00010786516853932583,0.0035955056179775282,1.7737010717391968,1648.613452911377,318017.5432113156,
128,6.93765115737915,,,0.00010870786516853932,0.0036235955056179775,1.883384346961975,1649.4696140289307,317852.47545081744,
129,6.917357921600342,,,0.00010955056179775282,0.0036516853932584276,1.649308204650879,1648.796558380127,317982.2260880329,
130,6.980319499969482,,,0.00011039325842696628,0.003679775280898877,1.758296012878418,1648.9744186401367,317947.92816274596,
131,6.927750587463379,,,0.00011123595505617976,0.0037078651685393256,1.7664506435394287,1648.6525535583496,318010.00087520515,
132,6.926562309265137,,,0.00011207865168539325,0.0037359550561797757,1.6154069900512695,1648.8709449768066,317967.88074725564,
133,6.825944900512695,,,0.00011292134831460674,0.003764044943820225,1.359297752380371,1649.1963863372803,317905.1350969774,
134,6.821355819702148,,,0.00011376404494382021,0.003792134831460674,1.4405229091644287,1649.416208267212,317862.7670639837,
135,6.900825500488281,,,0.0001146067415730337,0.0038202247191011234,1.3907172679901123,1649.346113204956,317876.275817706,
136,6.864299297332764,,,0.00011544943820224718,0.003848314606741573,1.680040955543518,1649.0609645843506,317931.2416337185,
137,6.889168739318848,,,0.00011629213483146067,0.0038764044943820227,1.7040396928787231,1648.3104228973389,318076.0084489583,
138,6.808474063873291,,,0.00011713483146067414,0.0039044943820224715,1.6970078945159912,1648.6971378326416,318001.401208971,
139,6.898796081542969,,,0.00011797752808988763,0.003932584269662922,1.5664244890213013,1649.2204666137695,317900.49336246983,
140,7.004030227661133,,,0.00011882022471910112,0.003960674157303371,1.785703182220459,1649.0769386291504,317928.16194242076,
141,6.882420539855957,,,0.0001196629213483146,0.003988764044943821,1.3198086023330688,1649.3704319000244,317871.58897715673,
142,6.945405960083008,,,0.00012050561797752808,0.004016853932584269,1.7350373268127441,1650.385856628418,317676.0136996513,
143,6.873695373535156,,,0.00012134831460674156,0.004044943820224719,1.4196261167526245,1650.0370502471924,317743.1682042875,
144,6.877755165100098,,,0.00012219101123595505,0.004073033707865169,1.344374179840088,1649.932622909546,317763.27876677364,
145,6.871728897094727,,,0.00012303370786516854,0.004101123595505619,1.6130518913269043,1649.4314670562744,317859.826535074,
146,6.866138458251953,,,0.000123876404494382,0.004129213483146067,1.5973584651947021,1649.082899093628,317927.0128191616,
147,6.859053611755371,,,0.0001247191011235955,0.004157303370786517,1.7754054069519043,1649.4989395141602,317846.82453595434,
148,6.851726055145264,,,0.000125561797752809,0.004185393258426966,1.6500585079193115,1649.360179901123,317873.5647852432,
149,6.84567403793335,,,0.00012640449438202248,0.0042134831460674165,1.8480029106140137,1649.2772102355957,317889.5559498494,
150,6.829300403594971,,,0.00012724719101123595,0.004241573033707865,1.4465070962905884,1649.4951248168945,317847.5596029419,
151,6.733597278594971,,,0.0001280898876404494,0.004269662921348314,1.4680273532867432,1648.9193439483643,317958.5477750439,
152,6.750861167907715,,,0.0001289325842696629,0.004297752808988764,1.2868715524673462,1649.6567726135254,317816.4141195133,
153,6.818766117095947,,,0.0001297752808988764,0.004325842696629213,1.3427162170410156,1648.8242149353027,317976.892412738,
154,6.716647148132324,,,0.00013061797752808986,0.004353932584269663,1.4015690088272095,1649.4195461273193,317862.12381863577,
155,6.677389144897461,,,0.00013146067415730335,0.004382022471910112,1.4637514352798462,1650.4042148590088,317672.4800383457,
156,6.748044967651367,,,0.00013230337078651684,0.004410112359550562,1.493036150932312,1649.4507789611816,317856.1050061735,
157,6.791208744049072,,,0.00013314606741573034,0.004438202247191012,1.1426903009414673,1649.2371559143066,317897.27639827784,
158,6.765206813812256,,,0.0001339887640449438,0.00446629213483146,1.146065354347229,1649.059772491455,317931.4714638197,
159,6.683658599853516,,,0.0001348314606741573,0.0044943820224719105,1.2221124172210693,1649.139404296875,317916.1195432928,
160,6.622140884399414,,,0.00013567415730337078,0.00452247191011236,1.236689805984497,1649.012804031372,317940.5270342737,
161,6.705917835235596,,,0.00013651685393258425,0.004550561797752809,1.2980719804763794,1648.7619876861572,317988.89343377954,
162,6.594350337982178,,,0.00013735955056179774,0.004578651685393258,1.575680136680603,1649.0907669067383,317925.4959891788,
163,6.547597408294678,,,0.0001382022471910112,0.004606741573033707,1.593894124031067,1648.380994796753,318062.3907063702,
164,6.58842658996582,,,0.0001390449438202247,0.004634831460674157,1.8811521530151367,1649.989128112793,317752.3967080102,
165,6.610198974609375,,,0.0001398876404494382,0.004662921348314607,1.3787237405776978,1649.9912738800049,317751.9834799615,
166,6.462140083312988,,,0.00014073033707865168,0.004691011235955057,1.8616600036621094,1649.3067741394043,317883.8577641625,
167,6.546141624450684,,,0.00014157303370786515,0.004719101123595505,1.3613752126693726,1650.4817008972168,317657.56610024354,
168,6.513490200042725,,,0.00014241573033707864,0.004747191011235955,1.3012950420379639,1650.4573822021484,317662.2466315735,
169,6.5496416091918945,,,0.00014325842696629213,0.004775280898876405,1.3831584453582764,1650.6071090698242,317633.4314320595,
170,6.51522159576416,,,0.00014410112359550562,0.004803370786516855,1.4155794382095337,1649.4779586791992,317850.86744646024,
171,6.538398742675781,,,0.0001449438202247191,0.004831460674157304,1.5448222160339355,1649.4126319885254,317863.45625831693,
172,6.520092964172363,,,0.00014578651685393258,0.004859550561797753,1.3160356283187866,1648.6914157867432,318002.5048834343,
173,6.461863994598389,,,0.00014662921348314605,0.004887640449438202,1.4136885404586792,1649.388074874878,317868.18880679266,
174,6.432590484619141,,,0.00014747191011235954,0.0049157303370786515,1.1899510622024536,1648.7152576446533,317997.9062903775,
175,6.504749298095703,,,0.000148314606741573,0.004943820224719101,1.704555630683899,1649.0819454193115,317927.19667832484,
176,6.431629180908203,,,0.0001491573033707865,0.004971910112359551,1.5306144952774048,1648.9653587341309,317949.6750632061,
177,6.473645210266113,,,0.00015,0.005,1.5495895147323608,1648.899793624878,317962.3176781564,
178,6.400093078613281,,,0.00015084269662921348,0.00502808988764045,1.5721341371536255,1648.8959789276123,317963.0532794311,
179,6.377754211425781,,,0.00015168539325842694,0.005056179775280899,1.4343969821929932,1649.0952968597412,317924.62266939064,
180,6.360873222351074,,,0.00015252808988764044,0.005084269662921348,1.3287982940673828,1649.031162261963,317936.9874859359,
181,6.396717548370361,,,0.00015337078651685393,0.005112359550561798,1.2613176107406616,1649.1868495941162,317906.9734451456,
182,6.381139755249023,,,0.00015421348314606742,0.005140449438202248,1.5889636278152466,1649.6164798736572,317824.1769506054,
183,6.37471866607666,,,0.00015505617977528088,0.005168539325842697,1.4896221160888672,1649.1539478302002,317913.31590953545,
184,6.392597198486328,,,0.00015589887640449438,0.0051966292134831464,1.4706470966339111,1651.0577201843262,317546.74206148763,
185,6.451173305511475,,,0.00015674157303370784,0.005224719101123595,1.3186253309249878,1649.6191024780273,317823.67166603747,
186,6.4642181396484375,,,0.00015758426966292133,0.005252808988764045,1.370373249053955,2010.6251239776611,260758.70322499017,
187,6.5319013595581055,,,0.0001584269662921348,0.005280898876404494,1.2784385681152344,1648.9853858947754,317945.8135194509,
188,6.477858066558838,,,0.0001592696629213483,0.005308988764044944,1.19430673122406,1648.7560272216797,317990.0430044087,
189,6.445019721984863,,,0.00016011235955056178,0.0053370786516853935,1.2947750091552734,1649.2254734039307,317899.5282663759,
190,6.505376815795898,,,0.00016095505617977528,0.0053651685393258436,1.1577277183532715,2079.4625282287598,252126.68796998085,
191,6.435475826263428,,,0.00016179775280898877,0.005393258426966293,1.1401782035827637,1649.0347385406494,317936.29797270405,
192,6.4232177734375,,,0.00016264044943820223,0.005421348314606742,1.400290846824646,1649.6384143829346,317819.9509836922,
193,6.463961601257324,,,0.00016348314606741572,0.005449438202247191,1.3216530084609985,1649.2233276367188,317899.94187827007,
194,6.355464458465576,,,0.00016432584269662922,0.005477528089887641,1.929517149925232,1649.6264934539795,317822.24769089906,
195,6.379777431488037,,,0.00016516853932584268,0.00550561797752809,1.3021904230117798,1648.9737033843994,317948.0660752423,
196,6.345909118652344,,,0.00016601123595505615,0.005533707865168539,1.2760555744171143,1649.601697921753,317827.02494821814,
197,6.385233402252197,,,0.00016685393258426964,0.005561797752808988,1.0871357917785645,1649.6386528015137,317819.90504988667,
198,6.373818397521973,,,0.00016769662921348313,0.005589887640449438,1.170167326927185,1649.294137954712,317886.2932540153,
199,6.3546929359436035,,,0.00016853932584269662,0.005617977528089888,1.7203543186187744,1649.1689682006836,317910.42040526716,
200,6.34382438659668,,,0.0001693820224719101,0.005646067415730337,1.3774727582931519,1650.937557220459,317569.85459989076,
201,6.319588661193848,,,0.00017022471910112358,0.005674157303370786,1.433915615081787,1649.8231887817383,317784.35626616725,
202,6.310400009155273,,,0.00017106741573033707,0.005702247191011236,1.2250007390975952,1649.1432189941406,317915.38415916247,
203,6.340846061706543,,,0.00017191011235955056,0.005730337078651686,1.576278567314148,1649.461030960083,317854.12941513,
204,6.294488906860352,,,0.00017275280898876403,0.005758426966292135,1.3873921632766724,1649.5640277862549,317834.2829793664,
205,6.390744209289551,,,0.00017359550561797752,0.005786516853932584,1.5381250381469727,1649.1963863372803,317905.1350969774,
206,6.354857921600342,,,0.00017443820224719099,0.005814606741573033,1.5061814785003662,1649.2063999176025,317903.2048542829,
207,6.320028781890869,,,0.00017528089887640448,0.005842696629213483,1.5675604343414307,1649.176836013794,317908.9037336047,
208,6.215764045715332,,,0.00017612359550561794,0.005870786516853932,1.303080439567566,1649.9848365783691,317753.2231673318,
209,6.184376239776611,,,0.00017696629213483146,0.005898876404494383,1.3862957954406738,1649.7933864593506,317790.09681035473,
210,6.219666481018066,,,0.00017780898876404493,0.005926966292134831,1.2691195011138916,1649.749994277954,317798.4554135217,
211,6.236746788024902,,,0.0001786516853932584,0.00595505617977528,1.3883891105651855,1651.6270637512207,317437.27837034996,
212,6.29762077331543,,,0.0001794943820224719,0.005983146067415731,1.1949478387832642,1649.559736251831,317835.1098647083,
213,6.247665882110596,,,0.00018033707865168538,0.00601123595505618,1.4613275527954102,1649.6312618255615,317821.32900403306,
214,6.237404823303223,,,0.00018117977528089884,0.006039325842696629,1.3998842239379883,1650.0871181488037,317733.5270565515,
215,6.247963905334473,,,0.00018202247191011236,0.0060674157303370795,1.446116328239441,1650.2296924591064,317706.0759455412,
216,6.195546627044678,,,0.00018286516853932582,0.006095505617977528,1.2243032455444336,1649.3451595306396,317876.4596181909,
217,6.169255256652832,,,0.00018370786516853932,0.006123595505617978,1.1412203311920166,1649.583339691162,317830.5620485705,
218,6.181560516357422,,,0.00018455056179775278,0.006151685393258427,1.3289591073989868,1649.0719318389893,317929.127212378,
219,6.178890228271484,,,0.00018539325842696627,0.006179775280898876,1.414710283279419,1649.561882019043,317834.69642149954,
220,6.081665992736816,,,0.00018623595505617977,0.0062078651685393265,1.3049677610397339,1649.7633457183838,317795.8834887925,
221,6.113790512084961,,,0.00018707865168539323,0.006235955056179775,1.3883559703826904,1649.4300365447998,317860.1022073481,
222,6.147552967071533,,,0.0001879213483146067,0.006264044943820224,1.1590402126312256,1649.45387840271,317855.5077318727,
223,6.053590774536133,,,0.00018876404494382021,0.006292134831460674,1.1979551315307617,1650.0892639160156,317733.11387758027,
224,6.098052978515625,,,0.00018960674157303368,0.006320224719101123,1.0305089950561523,1649.7156620025635,317805.0691254123,
225,6.055870056152344,,,0.0001904494382022472,0.006348314606741574,1.0421706438064575,1650.0248908996582,317745.50971418235,
226,6.019713401794434,,,0.00019129213483146066,0.006376404494382024,1.08795964717865,1649.3594646453857,317873.7026332356,
227,6.1526031494140625,,,0.00019213483146067413,0.006404494382022472,1.0520105361938477,1650.2244472503662,317707.08576859237,
228,6.052131652832031,,,0.00019297752808988762,0.006432584269662921,1.1434919834136963,1650.841474533081,317588.33787980035,
229,6.035722255706787,,,0.0001938202247191011,0.006460674157303371,1.1931942701339722,1650.0885486602783,317733.2516037846,
230,6.036434173583984,,,0.0001946629213483146,0.006488764044943821,1.0841832160949707,1650.062084197998,317738.34755728405,
231,6.039816379547119,,,0.00019550561797752807,0.00651685393258427,1.288753867149353,1649.7087478637695,317806.4010868026,
232,6.2279815673828125,,,0.00019634831460674153,0.006544943820224718,1.1619791984558105,1649.3971347808838,317866.4428016299,
233,6.191744804382324,,,0.00019719101123595505,0.006573033707865169,1.411271572113037,1649.6143341064453,317824.5903664469,
234,6.199575901031494,,,0.00019803370786516852,0.006601123595505618,1.1683523654937744,1649.146318435669,317914.7866620616,
235,6.190108776092529,,,0.00019887640449438198,0.006629213483146067,1.2097526788711548,1649.709701538086,317806.2173673263,
236,6.2109055519104,,,0.0001997191011235955,0.006657303370786517,1.2181872129440308,1650.1522064208984,317720.9944391467,
